,0000,0001_0,0001_1,0001_2,0001_3,0001_4,0001_5,0001_6,0002_0,0002_1,0002_2,0002_3,0003_-1,0003_-2,0003_0,0003_1,0003_2,0003_3,0003_4,0003_5,0003_6,0003_7,0003_8,0004_-1,0004_-2,0004_0,0004_1,0004_2,0004_3,0004_4,0004_5,0004_6,0004_7,0004_8,0005_-1,0005_-2,0005_0,0005_1,0005_2,0005_3,0005_4,0005_5,0005_6,0005_7,0005_8,0006_-1,0006_-2,0006_0,0006_1,0006_2,0006_3,0006_4,0006_5,0006_6,0006_7,0006_8,0007_-1,0007_-2,0007_0,0007_2,0007_3,0007_4,0007_5,0007_6,0007_7,0007_8,0008_-1,0008_-2,0008_0,0008_2,0008_3,0008_4,0008_5,0008_6,0008_7,0008_8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,output
5738,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.1367201460025875,-1.3545061875932451,-0.5717055821808729,-0.566848549330069,-0.5180399553687054,-0.5074466613886456,-0.493574094418345,-0.4641194741628159,-0.34194161870789364,-0.15282505070690072,-0.296801274077391,-0.3080625617347319,-0.2421374050910089,-0.2933820579246719,0
2437,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0596461814313347,-1.2460198484323588,-0.3445706152470168,-0.3128602949480245,-0.2808745710194333,-0.21898893688724247,-0.19222273800185485,-0.14254099732145778,-0.2345335683268065,-0.1961401085295457,-0.18082248706826454,-0.3080625617347319,-0.17066231986963906,-0.2933820579246719,0
6183,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.023312401418775,-0.9205608309497002,-0.692070138948273,-0.6872881862478588,-0.6185327846707105,-0.6042572831591224,-0.3184314033467448,-0.3914112706892072,-0.23543920112934516,-0.07817384884823404,-0.26641505906765417,1.0317903559578534,-0.150109960199758,-0.26525609554860713,0
7216,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6742763585750711,1.140679613107138,0.3567162342296585,0.4359111855259432,0.4706226020432722,0.5918544258958953,0.6764672454283125,0.7067176860229383,-0.040064017861667786,-0.08338207223372243,-0.06944422980827583,0.5217653529867359,-0.08406750508221021,-0.2933820579246719,0
3067,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.098424826563742,-0.2696427959843829,-0.6940800627214395,-0.6784224126949977,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.2879659036765884,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
12318,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.1367201460025875,-0.9205608309497002,-0.4684117969193536,-0.4399597997961727,-0.4288091291783184,-0.4002523698457413,-0.3593879492491006,-0.34986852348511754,-0.23930323442017684,-0.2569895184166682,-0.2513639432217097,-0.22118596235504595,-0.3141361173103375,-0.2483805181229683,0
11250,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.13475860657630187,-1.137533509271473,1.3071657287488123,1.281011894967289,0.9186801701408333,0.8644413018379444,0.4103319391230447,0.32164966707217724,0.058951835215894276,-0.07904188607914876,-0.06961461979898463,-0.13730951005166067,-0.15050268044822707,-0.2090041707964776,0
12085,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.9462384368475223,-0.16115645682349666,2.3736611600362663,2.490930053378585,2.2821468055005387,2.537751032365645,2.787407097424552,2.61969906535952,0.26181358298455804,0.15966835242240165,0.08373637183893969,0.13876785388451998,0.1467865476428552,0.10668163091247347,0
29132,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.2525727557062476,2.4425156830377723,-0.6836909297047339,-0.6586114131553239,-0.6779286756012541,-0.6656577256757221,-0.6630585317588568,-0.6507931688547578,-0.2028364202379528,-0.2569895184166682,-0.2718107421067663,-0.3080625617347319,-0.30660897921468044,-0.2933820579246719,0
20694,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.17353725170870912,0.5982479173027069,1.034114868050929,0.9597505442760546,1.0173993421025962,0.9287485501141908,1.003757747582961,0.8789336986846775,-0.34194161870789364,0.0034216508577504657,-0.012817956229383023,-0.09741393722851316,0.013130756413883395,-0.06837435891615369,0
3339,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.948199976273808,1.4661386305897963,-0.12334319453834615,-0.6696971426849712,-0.6564717477778386,-0.3875059488676117,-0.6649336507278802,-0.6546384756897361,-0.2500500770103025,-0.1921037354057922,0.7497340488560881,-0.3080625617347319,-0.3141361173103375,0.9818490762061052,0
9897,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25061121627996186,-0.16115645682349666,-0.6616904127281811,-0.5530932524865649,-0.6779286756012541,-0.6044282717332192,-0.6351126797556027,-0.6527242181386989,0.25058373623307845,-0.2569895184166682,-0.04808868430610561,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
29994,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.6742763585750711,-0.16115645682349666,0.2897233019794516,0.4008415012344356,0.4667868877952692,0.5324903018526309,0.6956954390668081,0.7100592408708016,0.08068702247682254,-0.10508300300659064,-0.296801274077391,0.13876785388451998,-0.3141361173103375,-0.06837435891615369,0
6828,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1367201460025875,-1.0290471701105863,-0.5158079723811866,-0.5116728080589351,-0.5009090210580752,-0.4892286060394165,-0.4745597301359662,-0.4161287015236534,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.11777599307580496,-0.012122434164024136,0
18005,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.5972023940038184,0.3812752389809344,-0.33585189185260506,-0.2689950888750731,-0.2558847484939096,-0.17855791132124854,-0.12920887159545924,-0.11874711179672255,-0.10043953803091296,-0.2569895184166682,-0.1264112833685862,-0.21231318695917795,-0.3141361173103375,-0.14712705356913508,0
6515,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9054982522888292,0.5982479173027069,-0.04340798285687071,-0.006379916962986293,-0.2510973156730937,-0.35927728972580275,-0.34672267200218737,-0.3648635409682429,-0.16081505820015812,-0.18754653994348985,-0.1829807602839094,-0.18039672870065995,-0.2486827425654933,-0.06837435891615369,0
29793,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9054982522888292,0.8152205956244792,-0.5236982812474689,-0.4978894105068642,-0.4648446551398208,-0.4796843347216463,-0.4857939955380983,-0.3740318271337372,-0.24534078643710136,-0.1873295306357612,-0.18320794693818784,-0.27614610347621393,0.07858413115872757,0.04412949058810542,0
12608,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1.2137941105738403,-0.5951018134670415,-0.6903454070618394,-0.6909834294244078,-0.6666810924680121,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.34194161870789364,-0.22313606641099373,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
24405,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1367201460025875,1.4661386305897963,-0.43107882088938826,-0.4274549844838964,-0.7319170746408161,-0.40661003591897904,-0.3793234246039822,-0.6527242181386989,-0.34194161870789364,-0.2569895184166682,0.9072879935981628,-0.2860402055363545,-0.3141361173103375,-0.2933820579246719,0
12913,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.3659805002900601,-0.7035881526279277,1.0211046857894857,1.0064679722685477,1.079794588535338,1.2116102849178785,1.3383513446695967,1.3969922422338177,-0.34194161870789364,-0.05734095530628055,-0.040534728051348605,-0.014431145756366387,-0.013050593484054277,-0.0008720492135982245,0
26501,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.09646328713745636,2.7679747005204316,-0.4165068735339307,-0.38805779107308414,-0.35222462402364063,-0.3056645995385236,-0.2671617031147597,-0.24010096549274335,-0.2602535399189049,-0.19709494948355188,-0.2177403183885056,-0.2530385876970469,-0.2557517070379365,-0.2371301331725424,0
3720,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6742763585750711,1.140679613107138,-0.695641827815454,-0.6909834294244078,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6418095917512057,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.2715914237261888,-0.2933820579246719,0
26808,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.9054982522888292,-0.4866154743061553,-0.0283063934260517,0.0014320800186155614,-0.0654833540178477,0.02404800456770376,0.08861744863943949,0.131029915147834,-0.2388806057789921,-0.1724426921255736,0.3703323362111493,-0.20369574322937808,-0.2020799397471643,-0.06837435891615369,0
16941,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1367201460025875,2.5510020221986593,-0.4881171982360068,-0.4617378489355304,-0.4277853107136258,-0.3918428408833411,-0.35456856453047,-0.3118688319237373,-0.24558228851777836,-0.18754653994348985,-0.22296561143690893,-0.24422964521769594,-0.1832293678206492,-0.2933820579246719,0
27211,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.8284242877175766,-0.4866154743061553,-0.2658304933766133,-0.2576564529683237,-0.18280429808458806,-0.1519303270096193,-0.07724833805909699,-0.014184991004537422,-0.34194161870789364,-0.08338207223372243,-0.296801274077391,-0.11656381218362395,-0.11777599307580496,-0.1808782084204128,0
15583,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1367201460025875,1.7915976480724551,-0.4776873235211965,-0.4104400054466305,-0.3986425344158281,-0.3808995721411421,-0.34838396161509416,-0.3247312993280755,-0.06910464306307472,-0.2569895184166682,-0.296801274077391,-0.26446467975359633,-0.26772967461624303,-0.2356113312042349,0
3364,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.2118325711475546,-0.8120744917888141,-0.6140633676437546,-0.5879662318181043,-0.5628139882260345,-0.6215582179745592,-0.6143054385642452,-0.5722750257964219,0.10121469933436587,0.08948754230294582,-0.296801274077391,-0.11886179717823725,4.0081464914558835e-05,-0.16102127898291108,0
28402,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.6742763585750711,-0.9205608309497002,-0.6822242285729637,-0.509424751373582,-0.5011253207337145,-0.635299481565616,-0.6563640280712026,-0.6042296935124213,0.440585498205693,-0.2569895184166682,-0.16031889151963835,-0.28208256471229826,-0.1062561991207124,0.11928206205695052,0
15822,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.1367201460025875,-1.0290471701105863,-0.4882530038963559,-0.4562441604106989,-0.3808627010782801,-0.3623550840595462,-0.3408999341510091,-0.3416069908964304,-0.22119057836940328,-0.06168114146085419,-0.296801274077391,-0.2652306747518008,-0.2683187549889466,-0.1808782084204128,0
12676,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25061121627996186,0.05581622149827576,-0.34975839147235205,-0.3163588331646052,-0.26682951208125666,-0.2468756188808577,-0.1851663692500032,-0.1816825267202989,-0.22119057836940328,-0.12678393377945885,-0.296801274077391,-0.14848027044214196,-0.3141361173103375,-0.2090041707964776,0
23798,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.562830153417544,1.9000839872333413,-0.695641827815454,-0.6909834294244078,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6334137252992877,-0.34194161870789364,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.2388647363537667,-0.2933820579246719,0
15792,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0596461814313347,-1.3545061875932451,-0.5523668561471622,-0.5270157949364697,-0.4837059868555652,-0.4541759483495601,-0.4244085219205916,-0.3679028446238372,-0.2634534424878749,-0.1701857953251953,-0.23432494415082925,-0.24422964521769594,-0.13741200549925822,-0.26525609554860713,0
7450,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-0.13475860657630187,-0.3781291351452691,0.8516192216738191,0.5340248094873205,0.4971697822333987,0.5256352144729295,0.4377843387660294,0.20165594374136708,-0.1910028182847807,-0.12678393377945885,-0.18320794693818784,0.011102020850448008,0.016730692024849825,-0.012122434164024136,0
11749,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.9054982522888292,1.0321932739462516,-0.06756780983297414,0.02408125112354756,0.026544947977473917,0.11872904136988333,0.15960879487018956,0.15628468143520294,0.0052176222652660816,-0.2569895184166682,-0.08097395251290494,-0.18741834951753392,-0.3141361173103375,-0.18931599713323224,0
