,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,output
264,0,0,0,1,0,other,other,home,mother,0,1,0,0,0,0,1,0,0.21013668362767604,-0.4539543789576424,-0.2789830500314615,-0.7600319244561619,-1.1228084801576852,1.3126672547710103,-0.9745358622571536,-2.075896134322357,-1.0085456232078611,-0.5435553304269218,-0.99769465991594,-1.7549869440054624,0.936026184678604,0
434,1,0,0,1,0,at_home,other,reputation,mother,0,0,0,1,0,0,0,1,-0.6114217963383591,-0.4539543789576424,-0.2789830500314615,0.5767179914572501,2.4965758093572368,-0.3743051181921297,-3.0688198841276586,-1.1237713349052476,-1.8597109150959,-0.5435553304269218,-0.99769465991594,-1.7549869440054624,0.0734333641512146,0
466,1,1,0,0,1,other,services,home,mother,0,1,0,0,1,1,0,0,-1.4329802763043944,0.4281306268612493,-1.1888322936014033,0.5767179914572501,-1.1228084801576852,-0.3743051181921297,-0.9745358622571536,-1.1237713349052476,-0.1573803313198222,-0.5435553304269218,0.5606779857770687,0.3209301762731737,-0.7891594563761749,0
624,1,0,1,0,1,other,services,reputation,mother,0,1,0,0,1,1,1,1,0.21013668362767604,-1.3360393847765342,-1.1888322936014033,1.9134679073706617,-1.1228084801576852,1.3126672547710103,1.1197481596133516,-1.1237713349052476,-1.8597109150959,-0.5435553304269218,-0.2185083370694357,-1.7549869440054624,-0.7891594563761749,0
484,1,0,0,1,0,other,other,home,mother,0,1,0,0,1,0,0,0,-0.6114217963383591,-0.4539543789576424,-0.2789830500314615,-0.7600319244561619,-1.1228084801576852,-0.3743051181921297,0.07260614867809903,-0.1716465354881382,0.6937849605682166,-0.5435553304269218,-0.2185083370694357,-1.7549869440054624,0.5047297744149093,0
68,0,0,1,1,1,health,services,reputation,mother,1,1,0,0,1,1,1,0,-1.4329802763043944,-0.4539543789576424,-0.2789830500314615,0.5767179914572501,0.08365294968062233,-0.3743051181921297,0.07260614867809903,-2.075896134322357,-0.1573803313198222,-0.5435553304269218,0.5606779857770687,0.3209301762731737,-0.7891594563761749,0
207,0,1,1,0,1,services,services,reputation,mother,0,1,0,1,1,1,1,0,-0.6114217963383591,0.4281306268612493,0.6308661935384804,-0.7600319244561619,-1.1228084801576852,-0.3743051181921297,0.07260614867809903,-0.1716465354881382,-1.0085456232078611,1.6206619054446871,1.339864308623573,1.0129025496993858,-0.7891594563761749,0
257,0,1,0,0,1,teacher,teacher,course,mother,0,1,0,1,0,1,1,0,0.21013668362767604,1.3102156326801409,1.5407154371084224,-0.7600319244561619,-1.1228084801576852,-0.3743051181921297,0.07260614867809903,-1.1237713349052476,-1.8597109150959,-0.5435553304269218,-0.2185083370694357,1.0129025496993858,0.5047297744149093,0
96,0,1,1,0,1,services,other,reputation,mother,1,1,1,1,0,1,1,0,-0.6114217963383591,1.3102156326801409,0.6308661935384804,0.5767179914572501,-1.1228084801576852,-0.3743051181921297,-0.9745358622571536,-0.1716465354881382,-0.1573803313198222,-0.5435553304269218,-0.99769465991594,0.3209301762731737,0.5047297744149093,0
629,1,0,1,0,1,other,other,course,mother,0,0,0,1,1,1,1,0,0.21013668362767604,-1.3360393847765342,-0.2789830500314615,-0.7600319244561619,-1.1228084801576852,-0.3743051181921297,-0.9745358622571536,1.7326030633460807,1.5449502524562555,-0.5435553304269218,0.5606779857770687,-1.7549869440054624,0.0734333641512146,0
160,0,0,0,0,1,at_home,services,course,father,0,0,0,0,0,1,0,1,-1.4329802763043944,-1.3360393847765342,-0.2789830500314615,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,-2.0216778731924063,-0.1716465354881382,0.6937849605682166,0.5385532875088825,1.339864308623573,-1.7549869440054624,0.5047297744149093,0
584,1,0,1,0,1,at_home,other,course,mother,0,1,0,0,1,1,1,0,0.21013668362767604,-2.2181243905954258,-2.098681537171345,0.5767179914572501,-1.1228084801576852,-0.3743051181921297,0.07260614867809903,0.7804782639289712,-0.1573803313198222,-0.5435553304269218,-0.99769465991594,1.0129025496993858,-0.7891594563761749,0
531,1,1,0,0,1,at_home,services,other,mother,0,0,0,0,1,1,1,1,0.21013668362767604,-1.3360393847765342,-1.1888322936014033,1.9134679073706617,0.08365294968062233,-0.3743051181921297,1.1197481596133516,-2.075896134322357,-0.1573803313198222,1.6206619054446871,0.5606779857770687,-1.7549869440054624,-0.7891594563761749,0
81,0,1,0,0,1,other,other,home,mother,1,0,0,0,0,1,1,0,-1.4329802763043944,-0.4539543789576424,0.6308661935384804,-0.7600319244561619,1.2901143795189296,-0.3743051181921297,1.1197481596133516,-0.1716465354881382,-1.0085456232078611,-0.5435553304269218,-0.2185083370694357,1.0129025496993858,-0.3578630461124801,0
588,1,0,0,0,1,health,at_home,course,mother,0,1,0,0,1,1,0,1,0.21013668362767604,1.3102156326801409,-1.1888322936014033,-0.7600319244561619,-1.1228084801576852,-0.3743051181921297,-0.9745358622571536,-1.1237713349052476,-1.0085456232078611,-0.5435553304269218,-0.99769465991594,1.0129025496993858,-0.7891594563761749,0
111,0,0,1,0,1,services,other,reputation,father,1,1,0,1,1,1,1,0,-0.6114217963383591,0.4281306268612493,0.6308661935384804,-0.7600319244561619,1.2901143795189296,-0.3743051181921297,0.07260614867809903,-2.075896134322357,-1.0085456232078611,-0.5435553304269218,-0.99769465991594,-1.0630145705792504,0.0734333641512146,0
72,0,0,1,0,1,other,other,reputation,mother,1,1,0,0,0,1,1,1,-1.4329802763043944,-1.3360393847765342,-1.1888322936014033,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,-0.9745358622571536,-0.1716465354881382,0.6937849605682166,0.5385532875088825,1.339864308623573,1.0129025496993858,-0.3578630461124801,0
415,0,0,0,0,1,teacher,other,home,other,0,1,0,0,1,1,1,1,1.8532536435597464,1.3102156326801409,1.5407154371084224,-0.7600319244561619,-1.1228084801576852,1.3126672547710103,-0.9745358622571536,-1.1237713349052476,1.5449502524562555,2.7027705233804906,1.339864308623573,1.0129025496993858,0.28908156928306195,0
552,1,1,0,0,1,other,other,other,mother,0,1,0,1,1,0,1,0,1.8532536435597464,-1.3360393847765342,-1.1888322936014033,-0.7600319244561619,0.08365294968062233,2.9996396277341506,0.07260614867809903,0.7804782639289712,-0.1573803313198222,1.6206619054446871,1.339864308623573,0.3209301762731737,-0.3578630461124801,0
280,0,1,1,1,1,other,services,course,mother,0,1,0,0,1,1,1,1,1.0316951635937113,0.4281306268612493,0.6308661935384804,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,0.07260614867809903,-0.1716465354881382,-0.1573803313198222,-0.5435553304269218,0.5606779857770687,1.0129025496993858,0.936026184678604,0
189,0,1,0,1,1,teacher,other,course,mother,0,0,0,1,1,1,1,0,0.21013668362767604,1.3102156326801409,0.6308661935384804,0.5767179914572501,0.08365294968062233,-0.3743051181921297,0.07260614867809903,0.7804782639289712,0.6937849605682166,2.7027705233804906,1.339864308623573,0.3209301762731737,-0.7891594563761749,0
639,1,1,1,0,1,other,services,other,mother,0,0,0,0,1,1,0,0,1.8532536435597464,-1.3360393847765342,-1.1888322936014033,0.5767179914572501,-1.1228084801576852,1.3126672547710103,0.07260614867809903,-0.1716465354881382,-1.0085456232078611,-0.5435553304269218,0.5606779857770687,1.0129025496993858,-0.7891594563761749,0
443,1,1,1,1,1,health,services,reputation,father,0,1,0,1,1,1,1,0,-1.4329802763043944,1.3102156326801409,-1.1888322936014033,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,1.1197481596133516,-0.1716465354881382,0.6937849605682166,-0.5435553304269218,-0.2185083370694357,-1.0630145705792504,0.7203779795467566,0
465,1,0,0,0,1,other,other,course,father,0,1,0,1,1,1,1,1,1.0316951635937113,-1.3360393847765342,-0.2789830500314615,-0.7600319244561619,0.08365294968062233,1.3126672547710103,-0.9745358622571536,0.7804782639289712,0.6937849605682166,0.5385532875088825,0.5606779857770687,1.0129025496993858,1.1516743898104516,0
76,0,1,0,0,1,teacher,other,course,mother,0,0,0,1,1,1,1,0,-1.4329802763043944,1.3102156326801409,-2.098681537171345,0.5767179914572501,2.4965758093572368,-0.3743051181921297,-0.9745358622571536,0.7804782639289712,-0.1573803313198222,-0.5435553304269218,-0.99769465991594,-1.7549869440054624,-0.7891594563761749,0
168,0,1,1,0,1,at_home,services,course,mother,1,0,1,1,1,1,0,0,-1.4329802763043944,-0.4539543789576424,0.6308661935384804,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,0.07260614867809903,0.7804782639289712,0.6937849605682166,-0.5435553304269218,-0.99769465991594,-1.7549869440054624,-0.7891594563761749,0
535,1,1,1,0,1,other,services,course,mother,0,1,0,1,1,1,0,0,-1.4329802763043944,-1.3360393847765342,-0.2789830500314615,1.9134679073706617,0.08365294968062233,-0.3743051181921297,1.1197481596133516,1.7326030633460807,1.5449502524562555,-0.5435553304269218,0.5606779857770687,1.0129025496993858,1.5829708000741465,0
171,0,1,1,0,1,at_home,other,course,mother,0,0,0,0,0,1,0,0,-0.6114217963383591,-0.4539543789576424,-0.2789830500314615,1.9134679073706617,-1.1228084801576852,-0.3743051181921297,0.07260614867809903,-1.1237713349052476,-1.0085456232078611,-0.5435553304269218,-0.2185083370694357,-0.3710421971530383,0.0734333641512146,0
253,0,0,0,1,0,services,other,course,mother,0,1,0,0,1,1,1,0,1.0316951635937113,-0.4539543789576424,1.5407154371084224,0.5767179914572501,0.08365294968062233,1.3126672547710103,0.07260614867809903,-0.1716465354881382,-0.1573803313198222,-0.5435553304269218,-0.99769465991594,-0.3710421971530383,3.0925082359970784,0
626,1,0,1,0,1,other,teacher,other,father,0,1,0,0,0,1,1,1,1.0316951635937113,1.3102156326801409,1.5407154371084224,1.9134679073706617,0.08365294968062233,-0.3743051181921297,-0.9745358622571536,-1.1237713349052476,-1.0085456232078611,2.7027705233804906,-0.2185083370694357,1.0129025496993858,-0.7891594563761749,0
35,0,0,0,0,1,other,other,other,father,0,1,0,1,1,1,0,0,-1.4329802763043944,-0.4539543789576424,0.6308661935384804,0.5767179914572501,-1.1228084801576852,-0.3743051181921297,-0.9745358622571536,1.7326030633460807,-1.8597109150959,-0.5435553304269218,-0.99769465991594,1.0129025496993858,0.0734333641512146,0
174,0,1,1,1,1,at_home,other,course,mother,0,0,1,1,1,0,1,1,0.21013668362767604,-0.4539543789576424,-1.1888322936014033,0.5767179914572501,-1.1228084801576852,1.3126672547710103,-0.9745358622571536,-0.1716465354881382,-1.0085456232078611,0.5385532875088825,-0.2185083370694357,1.0129025496993858,0.936026184678604,0
41,0,1,0,1,1,teacher,other,home,other,0,1,0,0,0,1,1,1,-1.4329802763043944,1.3102156326801409,1.5407154371084224,-0.7600319244561619,-1.1228084801576852,-0.3743051181921297,1.1197481596133516,0.7804782639289712,-0.1573803313198222,0.5385532875088825,1.339864308623573,1.0129025496993858,0.936026184678604,0
485,1,0,1,0,1,at_home,other,course,mother,0,1,0,0,1,1,1,0,0.21013668362767604,-0.4539543789576424,-0.2789830500314615,0.5767179914572501,0.08365294968062233,-0.3743051181921297,0.07260614867809903,-0.1716465354881382,1.5449502524562555,-0.5435553304269218,-0.2185083370694357,0.3209301762731737,-0.7891594563761749,0
175,0,1,1,0,1,other,other,course,mother,1,1,0,0,1,1,1,1,0.21013668362767604,0.4281306268612493,-0.2789830500314615,0.5767179914572501,0.08365294968062233,2.9996396277341506,0.07260614867809903,0.7804782639289712,0.6937849605682166,-0.5435553304269218,1.339864308623573,-0.3710421971530383,0.0734333641512146,0
231,0,1,0,1,1,services,health,home,father,0,1,0,0,1,1,1,0,1.0316951635937113,0.4281306268612493,0.6308661935384804,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,-0.9745358622571536,-1.1237713349052476,0.6937849605682166,0.5385532875088825,1.339864308623573,0.3209301762731737,1.3673225949422991,0
541,1,0,1,0,1,other,other,other,mother,1,0,1,0,1,1,0,0,0.21013668362767604,-0.4539543789576424,-0.2789830500314615,0.5767179914572501,0.08365294968062233,-0.3743051181921297,1.1197481596133516,-2.075896134322357,-0.1573803313198222,-0.5435553304269218,-0.99769465991594,1.0129025496993858,-0.7891594563761749,0
150,0,0,0,0,0,services,services,home,mother,0,0,0,0,0,1,0,1,-1.4329802763043944,0.4281306268612493,0.6308661935384804,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,-3.0688198841276586,-0.1716465354881382,-1.0085456232078611,0.5385532875088825,0.5606779857770687,-1.7549869440054624,4.386397466788162,0
275,0,0,0,0,1,other,other,course,other,0,1,0,0,0,1,1,1,1.0316951635937113,-0.4539543789576424,-1.1888322936014033,0.5767179914572501,1.2901143795189296,-0.3743051181921297,0.07260614867809903,0.7804782639289712,0.6937849605682166,-0.5435553304269218,-0.99769465991594,-0.3710421971530383,1.3673225949422991,0
125,0,1,0,0,1,services,services,home,father,1,0,0,0,1,1,1,0,-1.4329802763043944,0.4281306268612493,1.5407154371084224,-0.7600319244561619,-1.1228084801576852,-0.3743051181921297,1.1197481596133516,1.7326030633460807,1.5449502524562555,1.6206619054446871,-0.2185083370694357,1.0129025496993858,-0.3578630461124801,0
166,0,1,0,0,1,services,at_home,home,mother,0,1,0,0,1,0,1,1,1.8532536435597464,0.4281306268612493,-0.2789830500314615,-0.7600319244561619,-1.1228084801576852,-0.3743051181921297,0.07260614867809903,1.7326030633460807,0.6937849605682166,-0.5435553304269218,-0.99769465991594,0.3209301762731737,0.5047297744149093,0
227,0,1,0,0,1,services,other,home,mother,0,1,0,1,1,1,1,0,1.0316951635937113,-0.4539543789576424,-0.2789830500314615,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,0.07260614867809903,0.7804782639289712,0.6937849605682166,0.5385532875088825,1.339864308623573,1.0129025496993858,1.3673225949422991,0
580,1,1,1,0,1,other,other,home,other,0,1,0,0,1,1,1,0,1.8532536435597464,-1.3360393847765342,-1.1888322936014033,1.9134679073706617,-1.1228084801576852,1.3126672547710103,0.07260614867809903,0.7804782639289712,0.6937849605682166,1.6206619054446871,0.5606779857770687,1.0129025496993858,0.0734333641512146,0
598,1,1,0,1,1,at_home,services,home,mother,0,1,0,0,0,1,0,0,1.0316951635937113,-1.3360393847765342,-0.2789830500314615,0.5767179914572501,-1.1228084801576852,-0.3743051181921297,0.07260614867809903,-2.075896134322357,0.6937849605682166,3.784879141316296,2.1190506314700777,-1.7549869440054624,0.936026184678604,0
154,0,0,0,1,1,at_home,at_home,course,mother,0,0,0,0,1,1,1,0,-0.6114217963383591,-1.3360393847765342,-1.1888322936014033,-0.7600319244561619,-1.1228084801576852,-0.3743051181921297,-0.9745358622571536,0.7804782639289712,0.6937849605682166,1.6206619054446871,0.5606779857770687,-1.7549869440054624,0.0734333641512146,0
455,1,0,0,0,1,at_home,other,home,mother,1,1,0,0,0,1,1,0,-1.4329802763043944,-0.4539543789576424,-1.1888322936014033,-0.7600319244561619,0.08365294968062233,-0.3743051181921297,0.07260614867809903,0.7804782639289712,-1.0085456232078611,1.6206619054446871,0.5606779857770687,-1.0630145705792504,-0.7891594563761749,0
219,0,0,0,0,1,at_home,services,home,mother,0,1,1,0,1,1,1,1,0.21013668362767604,0.4281306268612493,1.5407154371084224,-0.7600319244561619,1.2901143795189296,1.3126672547710103,0.07260614867809903,0.7804782639289712,-0.1573803313198222,1.6206619054446871,1.339864308623573,1.0129025496993858,2.2299154154696885,0
149,0,1,0,0,1,teacher,services,course,father,1,1,0,0,1,1,1,0,-1.4329802763043944,1.3102156326801409,0.6308661935384804,0.5767179914572501,2.4965758093572368,-0.3743051181921297,-2.0216778731924063,-1.1237713349052476,-1.0085456232078611,-0.5435553304269218,-0.99769465991594,-0.3710421971530383,0.5047297744149093,0
563,1,1,0,0,1,other,other,course,mother,0,0,0,1,1,1,0,1,0.21013668362767604,-0.4539543789576424,-0.2789830500314615,-0.7600319244561619,-1.1228084801576852,1.3126672547710103,-3.0688198841276586,-1.1237713349052476,-1.8597109150959,0.5385532875088825,0.5606779857770687,1.0129025496993858,-0.7891594563761749,0
568,1,1,0,0,1,at_home,services,course,mother,0,0,0,1,1,1,0,0,1.8532536435597464,0.4281306268612493,-0.2789830500314615,0.5767179914572501,-1.1228084801576852,4.68661200069729,-0.9745358622571536,-1.1237713349052476,-1.8597109150959,-0.5435553304269218,-0.99769465991594,-0.3710421971530383,0.0734333641512146,0
384,0,1,1,0,1,at_home,services,home,other,0,1,0,0,0,1,0,1,1.8532536435597464,0.4281306268612493,-0.2789830500314615,-0.7600319244561619,-1.1228084801576852,-0.3743051181921297,1.1197481596133516,-0.1716465354881382,0.6937849605682166,0.5385532875088825,-0.2185083370694357,1.0129025496993858,-0.7891594563761749,0
164,0,1,0,1,1,at_home,other,course,mother,0,0,0,1,1,1,0,1,-0.6114217963383591,-0.4539543789576424,-1.1888322936014033,-0.7600319244561619,-1.1228084801576852,1.3126672547710103,0.07260614867809903,0.7804782639289712,0.6937849605682166,1.6206619054446871,2.1190506314700777,1.0129025496993858,0.5047297744149093,0
474,1,1,1,1,1,at_home,other,reputation,father,0,1,0,1,1,1,1,0,-1.4329802763043944,-1.3360393847765342,0.6308661935384804,1.9134679073706617,-1.1228084801576852,-0.3743051181921297,0.07260614867809903,-1.1237713349052476,0.6937849605682166,1.6206619054446871,2.1190506314700777,-0.3710421971530383,-0.3578630461124801,0
287,0,1,0,1,1,health,other,course,mother,0,1,0,1,1,1,1,0,0.21013668362767604,-1.3360393847765342,-1.1888322936014033,0.5767179914572501,-1.1228084801576852,1.3126672547710103,0.07260614867809903,0.7804782639289712,0.6937849605682166,-0.5435553304269218,-0.2185083370694357,1.0129025496993858,-0.7891594563761749,0
